dialog_id	utt_id	speaker	utt	open_goal	primary_goal	secondary_goal	durec_goal_1	durec_state_1	durec_goal_2	durec_state_2
17	9	speaker_2	Here it is.	provides proof of purchase	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
17	10	speaker_1	Well.	agreement	None	None	Q&A about other	GOAL_IN_PROGRESS		
17	11	speaker_1	please accept our sincere apologies, I'll be glad to change it for another one if you wish.	wants to resolve issue	Enforce rights and obligations	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
17	12	speaker_2	That's very kind of you.	thanks for help	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
17	13	speaker_2	Thank you.	thanks for help	None	None	Q&A about other	GOAL_ACHIEVED		
17	14	speaker_1	We're sorry that this has happened, and I guarantee that the same mistake won't happen again.	apologizes and gives assurance.	Enforce rights and obligations	Relational resource goals				
18	0	speaker_1	I need to buy some flowers for my wife.	wants to buy flowers for wife	Obtain material resources |	Personal resource goals	ask about other	GOAL_DETECTED		
18	1	speaker_2	Perhaps you'd be interested in red roses.	makes a suggestion	Provide counsel |	Relational resource goals	flower recommendation	GOAL_DETECTED		
18	2	speaker_1	What would the roses cost me?	wants to know the cost	Obtain material resources |	Personal resource goals	flower recommendation	GOAL_IN_PROGRESS		
18	3	speaker_2	They're only $ 20 a dozen.	gives the price	Provide information |	Personal resource goals	flower recommendation	GOAL_IN_PROGRESS		
18	4	speaker_1	I like the sound of that.	expresses agreement	None |	Affect management goals	flower recommendation	GOAL_IN_PROGRESS		
18	5	speaker_2	Yes, that is today's sale price.	confirms the price	Provide information |	Personal resource goals	flower recommendation	GOAL_IN_PROGRESS		
18	6	speaker_1	A dozen will be fine.	confirms the number of roses to buy	Obtain permission |	Personal resource goals	flower recommendation	GOAL_ACHIEVED		
18	7	speaker_2	Is there anything else you'd like to get?	inquires about additional items	Obtain permission |	Personal resource goals	ask about other	GOAL_DETECTED		
18	8	speaker_1	No, thank you.	declines the offer for additional items	None |	Affect management goals	ask about other	GOAL_NOT_ACHIEVED		
18	9	speaker_2	These roses should make your wife very happy.	expresses hope for customer's satisfaction.	Provide counsel |	Relational resource goals	other	GOAL_ACHIEVED		
19	0	speaker_1	Room service, is there anything I can do for you?	wants to assist the guest	Gain assistance |	Personal resource goals	greeting, ask about other	GOAL_DETECTED		
19	1	speaker_2	Yes, I am afraid there are not enough outlets.	expresses concern	Change relationship |	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
19	2	speaker_1	Well, we have 6 for each room.	provides information	Provide counsel |	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
19	3	speaker_2	Yes, but 4 of them are broken.	expresses issue	Change relationship |	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
19	4	speaker_2	Can you send someone here?	wants someone to come and fix the issue	Obtain permission |	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
19	5	speaker_1	OK sir, please wait a minute.	agreement to send someone	Give permission |	Personal resource goals	ask about other	GOAL_ACHIEVED		
20	0	speaker_1	Why'd you pull me over?	wants to know reason for being pulled over	None |	Personal resource goals	Q&A about other	GOAL_DETECTED		
20	1	speaker_2	Are you aware that you drove through a red light?	wants to confirm that speaker 1 ran a red light	Enforce rights and obligations |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
20	2	speaker_1	I ran a red light?	asking for clarification	None |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
20	3	speaker_2	Yes, you did.	confirms that speaker 1 ran a red light	None |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
20	4	speaker_1	I apologize, but I didn't realize that I did.	apologizes for running the red light	None |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
20	5	speaker_2	Weren't you taught that yellow means slow down, not speed up?	wants to know if speaker 1 knows the proper behavior for a yellow light	Provide counsel |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
20	6	speaker_1	I did learn that.	confirms that speaker 1 was taught the proper behavior for a yellow light	None |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
20	7	speaker_2	So, then why did you speed up?	wants to understand why speaker 1 ran the red light	None |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
20	8	speaker_1	I don't know what to tell you.	does not have an explanation for running the red light	None |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
20	9	speaker_2	I'm going to have to write you a ticket.	informs speaker 1 that they will receive a ticket	Enforce rights and obligations |	Affect management goals	Q&A about other	GOAL_ACHIEVED		
20	10	speaker_1	I understand.	agrees to receiving a ticket	None |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
20	11	speaker_2	Here you go.	gives speaker 1 the ticket	Obtain permission |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
20	12	speaker_2	Don't do that again.	advises speaker 1 to not repeat the same mistake	Provide counsel |	Affect management goals	Q&A about other	GOAL_ACHIEVED		
21	0	speaker_1	Can I have the roll of film developed here?	wants to get the film developed	Obtain permission	Personal resource goals	ask about other	GOAL_DETECTED		
21	1	speaker_2	Surely of course.	agreement	Give permission	Relational resource goals	other	GOAL_ACHIEVED		
21	2	speaker_1	Here is the film.	hands over the film	None	None	other	GOAL_DETECTED		
21	3	speaker_1	Can I get my pictures tomorrow?	wants to get the developed photos tomorrow	Obtain permission	Personal resource goals	ask about other	GOAL_DETECTED		
21	4	speaker_2	Sure.	agreement	Give permission	Relational resource goals	other	GOAL_ACHIEVED		
21	5	speaker_1	Besides I want two copies of all the photos.	wants two copies of the photos	Obtain material resources	Personal resource goals	ask about other	GOAL_DETECTED		
22	0	speaker_1	Tell me a little bit about yourself, please.	wants to get to know speaker_2	None	Relational resource goals	Q&A about other	GOAL_DETECTED		
22	1	speaker_2	My name is Dunlin and I live in Beijing.	provides name and location	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
22	2	speaker_2	I was born in 1980.	provides birth year	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
22	3	speaker_2	I will graduate from Peking University this July.	provides education information	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
22	4	speaker_2	I have majored in accounting.	provides major	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
22	5	speaker_1	Would you tell me something about your family?	wants to get more information about speaker_2's family	Gain assistance	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
22	6	speaker_2	There are three in my family, my parents and myself.	provides family size	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
22	7	speaker_2	My father is a teacher and my mother is a worker.	provides occupation information of family members	Share activity	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
23	0	speaker_1	I really need to start eating healthier.	wants to improve their eating habits	Change orientation	Affect management goals	other	GOAL_DETECTED		
23	1	speaker_2	I have to start eating better too.	agrees and wants to improve their eating habits	Change orientation	Affect management goals	other	GOAL_IN_PROGRESS		
23	2	speaker_1	What kind of food do you usually eat?	wants to know about speaker 2's eating habits	Obtain assistance	Personal resource goals	Q&A about food	GOAL_DETECTED		
23	3	speaker_2	I try my best to eat only fruits, vegetables, and chicken.	explains their eating habits	Provide counsel	Affect management goals	Q&A about food	GOAL_IN_PROGRESS		
23	4	speaker_1	Is that really all that you eat?	clarifies on speaker 2's eating habits	Obtain assistance	Personal resource goals	Q&A about food	GOAL_IN_PROGRESS		
23	5	speaker_2	That's basically it.	confirms their eating habits	Provide counsel	Personal resource goals	Q&A about food	GOAL_IN_PROGRESS		
23	6	speaker_1	How do you stick to only those foods?	wants to know how speaker 2 maintains their eating habits	Obtain assistance	Affect management goals	Q&A about food	GOAL_IN_PROGRESS		
23	7	speaker_2	Actually, fruits and veggies are really good for you.	explains why they stick to their eating habits	Provide counsel	Affect management goals	Q&A about food	GOAL_IN_PROGRESS		
23	8	speaker_1	Yeah, I know, but what about the chicken?	wants to know more about speaker 2's eating habits	Obtain assistance	Personal resource goals	Q&A about food	GOAL_IN_PROGRESS		
23	9	speaker_2	I mainly eat baked chicken, because there's not a lot of fat.	explains their eating habits	Provide counsel	Affect management goals	Q&A about food	GOAL_IN_PROGRESS		
23	10	speaker_1	That does sound pretty good.	agrees on speaker 2's eating habits	None	Affect management goals	Q&A about food	GOAL_ACHIEVED		
23	11	speaker_2	I know it does, and that's because it is.	confirms the benefits of their eating habits.	None	Affect management goals	Q&A about food	GOAL_ACHIEVED		
24	0	speaker_1	Good afternoon!	greetings	None	Relational resource goals	greeting	GOAL_DETECTED		
24	1	speaker_1	Can I help you?	offering help	Share activity	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
24	2	speaker_2	Could you show me where the Chinesc-style clothing is located?	wants to find Chinese-style clothing	Gain assistance	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
24	3	speaker_2	I want to buy a silk coat.	wants to buy a silk coat	Gain assistance	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
24	4	speaker_1	This way, please.	shows the way	Share activity	Personal resource goals	ask about other	GOAL_ACHIEVED		
24	5	speaker_1	Here they are.	shows the location	Share activity	Personal resource goals	ask about other	GOAL_ACHIEVED		
24	6	speaker_1	They're all handmade.	provides information	Provide counsel	Personal resource goals	other	GOAL_IN_PROGRESS		
24	7	speaker_2	Oh, they look nice.	expresses appreciation	None	Affect management goals	other	GOAL_IN_PROGRESS		
24	8	speaker_2	May I try that black one on?	wants to try on the black coat	Obtain permission	Personal resource goals	ask about other	GOAL_DETECTED		
24	9	speaker_1	Of course.	agreement	Obtain permission	Personal resource goals	ask about other	GOAL_ACHIEVED		
24	10	speaker_1	The fitting room is right over there.	shows the fitting room	Share activity	Personal resource goals	ask about other	GOAL_ACHIEVED		
24	11	speaker_2	Do you have a medium in the same color?	wants a medium size in the same color	Gain assistance	Personal resource goals	ask about other	GOAL_DETECTED		
24	12	speaker_2	This one is a little tight.	explains the problem	None	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
24	13	speaker_1	l'm sorry.	apologizes	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
24	14	speaker_1	All the black of that size are sold out.	informs that the size is sold out	None	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
24	15	speaker_1	Would you like a red one?	offers a red one	Provide counsel	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
24	16	speaker_2	OK.	agreement	Obtain permission	Affect management goals	ask about other	GOAL_ACHIEVED		
24	17	speaker_2	Let me try it on.	wants to try on the red one	Share activity	Personal resource goals	ask about other	GOAL_ACHIEVED		
24	18	speaker_2	What do you think?	asks for opinion	Provide counsel	Relational resource goals	ask about other	GOAL_DETECTED		
24	19	speaker_1	Oh, that suits you very well.	compliments	Provide counsel	Relational resource goals	ask about other	GOAL_ACHIEVED		
24	20	speaker_1	Besides it is believed in China that the red color brings happiness and good luck.	explains the cultural belief	Change orientation	Personal resource goals	other	GOAL_IN_PROGRESS		
24	21	speaker_2	Really?	expresses surprise	None	Affect management goals	other	GOAL_IN_PROGRESS		
24	22	speaker_2	I'II take it and I'm leaving here tomorrow.	decides to buy and mentions leaving tomorrow	None	Personal resource goals	other	GOAL_IN_PROGRESS		
24	23	speaker_2	Is it possible for you to send one in black to me by mail when you get it in?	wants to be informed about the availability of the black coat	Gain assistance	Personal resource goals	ask about other	GOAL_DETECTED		
24	24	speaker_1	Our pleasure.	agrees to help	None	Affect management goals	ask about other	GOAL_ACHIEVED		
24	25	speaker_1	Please fill out this form, leaving your address and telephone number.	gives instruction	Obtain permission	Personal resource goals	ask about other	GOAL_ACHIEVED		
24	26	speaker_2	Thanks.	expresses gratitude	None	Affect management goals	saying goodbye	GOAL_DETECTED		
24	27	speaker_2	How much would that come to?	asks for the cost						
25	0	speaker_1	How are you today?	wants to know how speaker 2 is feeling	None	Relational resource goals	greeting			
25	1	speaker_2	Great, thanks.	positive response	None	Affect management goals	greeting			
25	2	speaker_1	Can I help you?	wants to know what speaker 2 needs	None	Relational resource goals	ask about other	GOAL_DETECTED		
25	3	speaker_2	I would actually like to view the apartment for rent today.	wants to view the apartment	Obtain permission	Personal resource goals	apartment recommendation	GOAL_DETECTED		
